Year,Year_Level,Item_ID,Strand,LocationInStage,SequenceNumber,Item_Type,Item,Answer,StimulusList,Description,Substrand
2017,3,x00100802,Numeracy,1,12,MC,x00100802,,,Descriptor #1,Numbers
2017,3,x00100802,Numeracy,1,12,MC,x00100802,,,Descriptor #1,Numbers
2017,3,x00101675,Reading,1,8,MC,x00101675,,"[""qpemx238""]",Descriptor #1,Letters
2017,3,x00101675,Reading,1,8,MC,x00101675,,"[""qpemx238""]",Descriptor #1,Letters
2017,9,x00100505,Grammar and Punctuation,2,10,MC,x00100505,,,Descriptor #1,Grammar
2017,9,x00100505,Grammar and Punctuation,2,10,MC,x00100505,,,Descriptor #1,Grammar
2017,3,x00100023,Grammar and Punctuation,1,22,MCS,x00100023,,,Descriptor #1,Grammar
2017,3,x00100023,Grammar and Punctuation,1,22,MCS,x00100023,,,Descriptor #1,Grammar
2017,9,x00102656,Spelling,2,1,MC,x00102656,,,Descriptor #1,Spelling
2017,9,x00102656,Spelling,2,1,MC,x00102656,,,Descriptor #1,Spelling
2017,5,x00101892,Reading,1,11,TE,x00101892,,"[""abfop553""]",Descriptor #1,Letters
2017,5,x00101892,Reading,1,11,TE,x00101892,,"[""abfop553""]",Descriptor #1,Letters
2017,3,x00100050,Grammar and Punctuation,2,23,MC,x00100050,,,Descriptor #1,Grammar
2017,3,x00100050,Grammar and Punctuation,2,23,MC,x00100050,,,Descriptor #1,Grammar
2017,5,x00102516,Spelling,1,5,MC,x00102516,,,Descriptor #1,Spelling
2017,5,x00102516,Spelling,1,5,MC,x00102516,,,Descriptor #1,Spelling
2017,9,x00102648,Spelling,1,3,IGO,x00102648,,,Descriptor #1,Spelling
2017,9,x00102648,Spelling,1,3,IGO,x00102648,,,Descriptor #1,Spelling
2017,9,x00101514,Numeracy,2,16,MC,x00101514,,,Descriptor #1,Numbers
2017,3,x00100081,Grammar and Punctuation,2,2,TE,x00100081,,,Descriptor #1,Grammar
2017,3,x00100081,Grammar and Punctuation,2,2,TE,x00100081,,,Descriptor #1,Grammar
2017,9,x00102663,Spelling,2,8,MC,x00102663,,,Descriptor #1,Spelling
2017,9,x00102663,Spelling,2,8,MC,x00102663,,,Descriptor #1,Spelling
2017,3,x00100068,Grammar and Punctuation,1,15,TE,x00100068,,,Descriptor #1,Grammar
2017,3,x00100068,Grammar and Punctuation,1,15,TE,x00100068,,,Descriptor #1,Grammar
2017,3,x00100813,Numeracy,2,8,MC,x00100813,,,Descriptor #1,Numbers
2017,3,x00100813,Numeracy,2,8,MC,x00100813,,,Descriptor #1,Numbers
2017,5,x00100247,Grammar and Punctuation,2,12,IGA,x00100247,,,Descriptor #1,Grammar
2017,5,x00100247,Grammar and Punctuation,2,12,IGA,x00100247,,,Descriptor #1,Grammar
2017,5,x00101924,Reading,1,11,MC,x00101924,,"[""sctmv470""]",Descriptor #1,Letters
2017,5,x00101924,Reading,1,11,MC,x00101924,,"[""sctmv470""]",Descriptor #1,Letters
2017,3,x00101620,Reading,4,9,MC,x00101620,,"[""orovm974""]",Descriptor #1,Letters
2017,3,x00101620,Reading,4,9,MC,x00101620,,"[""orovm974""]",Descriptor #1,Letters
2017,3,x00101717,Reading,2,8,IGGM,x00101717,,"[""ocvdq560""]",Descriptor #1,Letters
2017,3,x00101717,Reading,2,8,IGGM,x00101717,,"[""ocvdq560""]",Descriptor #1,Letters
2017,3,x00100075,Grammar and Punctuation,1,22,MC,x00100075,,,Descriptor #1,Grammar
2017,3,x00100075,Grammar and Punctuation,1,22,MC,x00100075,,,Descriptor #1,Grammar
2017,7,x00100408,Grammar and Punctuation,2,17,MC,x00100408,,,Descriptor #1,Grammar
2017,7,x00100408,Grammar and Punctuation,2,17,MC,x00100408,,,Descriptor #1,Grammar
2017,7,x00102628,Spelling,2,8,TE,x00102628,,,Descriptor #1,Spelling
2017,7,x00102628,Spelling,2,8,TE,x00102628,,,Descriptor #1,Spelling
2017,9,x00100562,Grammar and Punctuation,2,15,MCS,x00100562,,,Descriptor #1,Grammar
2017,9,x00100562,Grammar and Punctuation,2,15,MCS,x00100562,,,Descriptor #1,Grammar
2017,3,x00100759,Numeracy,1,13,IGA,x00100759,,,Descriptor #1,Numbers
2017,9,x00102288,Reading,1,2,MC,x00102288,,"[""qpoyx569""]",Descriptor #1,Letters
2017,9,x00102288,Reading,1,2,MC,x00102288,,"[""qpoyx569""]",Descriptor #1,Letters
2017,3,x00102432,Spelling,2,8,TE,x00102432,,,Descriptor #1,Spelling
2017,3,x00102432,Spelling,2,8,TE,x00102432,,,Descriptor #1,Spelling
2017,7,x00102039,Reading,1,8,TE,x00102039,,"[""kakpx572""]",Descriptor #1,Letters
2017,7,x00102039,Reading,1,8,TE,x00102039,,"[""kakpx572""]",Descriptor #1,Letters
2017,5,x00100258,Grammar and Punctuation,2,23,MC,x00100258,,,Descriptor #1,Grammar
2017,5,x00100258,Grammar and Punctuation,2,23,MC,x00100258,,,Descriptor #1,Grammar
2017,5,x00100289,Grammar and Punctuation,2,2,TS,x00100289,,,Descriptor #1,Grammar
2017,5,x00100289,Grammar and Punctuation,2,2,TS,x00100289,,,Descriptor #1,Grammar
2017,3,x00101607,Reading,3,10,MC,x00101607,,"[""ntxij564""]",Descriptor #1,Letters
2017,3,x00101607,Reading,3,10,MC,x00101607,,"[""ntxij564""]",Descriptor #1,Letters
2017,7,x00100332,Grammar and Punctuation,1,19,IA,x00100332,,,Descriptor #1,Grammar
2017,7,x00100332,Grammar and Punctuation,1,19,IA,x00100332,,,Descriptor #1,Grammar
2017,5,x00102436,Spelling,1,1,TE,x00102436,,"[""olkuf016""]",Descriptor #1,Spelling
2017,5,x00102436,Spelling,1,1,TE,x00102436,,"[""olkuf016""]",Descriptor #1,Spelling
2017,7,x00101262,Numeracy,1,16,TE,x00101262,,,Descriptor #1,Numbers
2017,5,x00102501,Spelling,2,1,MC,x00102501,,,Descriptor #1,Spelling
2017,5,x00102501,Spelling,2,1,MC,x00102501,,,Descriptor #1,Spelling
2017,3,x00101585,Reading,2,2,HS,x00101585,,"[""kjurz079""]",Descriptor #1,Letters
2017,3,x00101585,Reading,2,2,HS,x00101585,,"[""kjurz079""]",Descriptor #1,Letters
2017,7,x00101331,Numeracy,2,14,TE,x00101331,,,Descriptor #1,Numbers
2017,7,x00101331,Numeracy,2,14,TE,x00101331,,,Descriptor #1,Numbers
2017,7,x00102038,Reading,1,7,MC,x00102038,,"[""piijn174""]",Descriptor #1,Letters
2017,7,x00102038,Reading,1,7,MC,x00102038,,"[""piijn174""]",Descriptor #1,Letters
2017,3,x00101638,Reading,1,13,ET,x00101638,,"[""lptbr286""]",Descriptor #1,Letters
2017,3,x00101638,Reading,1,13,ET,x00101638,,"[""lptbr286""]",Descriptor #1,Letters
2017,3,x00100126,Grammar and Punctuation,1,21,TE,x00100126,,,Descriptor #1,Grammar
2017,3,x00100126,Grammar and Punctuation,1,21,TE,x00100126,,,Descriptor #1,Grammar
2017,3,x00102379,Spelling,1,8,MC,x00102379,,,Descriptor #1,Spelling
2017,3,x00102379,Spelling,1,8,MC,x00102379,,,Descriptor #1,Spelling
2017,7,x00102536,Spelling,1,3,TE,x00102536,,"[""lcsiz041""]",Descriptor #1,Spelling
2017,7,x00102536,Spelling,1,3,TE,x00102536,,"[""lcsiz041""]",Descriptor #1,Spelling
2017,5,x00102467,Spelling,2,8,IC,x00102467,,,Descriptor #1,Spelling
2017,5,x00102467,Spelling,2,8,IC,x00102467,,,Descriptor #1,Spelling
2017,7,x00101211,Numeracy,1,2,MC,x00101211,,,Descriptor #1,Numbers
2017,7,x00101211,Numeracy,1,2,MC,x00101211,,,Descriptor #1,Numbers
2017,3,x00101608,Reading,3,11,MC,x00101608,,"[""yeyux272""]",Descriptor #1,Letters
2017,3,x00101608,Reading,3,11,MC,x00101608,,"[""yeyux272""]",Descriptor #1,Letters
2017,7,x00100355,Grammar and Punctuation,2,16,MC,x00100355,,,Descriptor #1,Grammar
2017,7,x00100355,Grammar and Punctuation,2,16,MC,x00100355,,,Descriptor #1,Grammar
2017,5,x00100959,Numeracy,2,9,MC,x00100959,,,Descriptor #1,Numbers
2017,5,x00100959,Numeracy,2,9,MC,x00100959,,,Descriptor #1,Numbers
2017,7,x00100959,Numeracy,2,2,MC,x00100959,,,Descriptor #1,Numbers
2017,7,x00100959,Numeracy,2,2,MC,x00100959,,,Descriptor #1,Numbers
2017,3,x00100153,Grammar and Punctuation,2,22,MC,x00100153,,,Descriptor #1,Grammar
2017,3,x00100153,Grammar and Punctuation,2,22,MC,x00100153,,,Descriptor #1,Grammar
2017,9,x00102689,Spelling,1,4,MC,x00102689,,,Descriptor #1,Spelling
2017,9,x00102689,Spelling,1,4,MC,x00102689,,,Descriptor #1,Spelling
2017,9,x00102633,Spelling,1,2,TE,x00102633,,"[""zpxeo213""]",Descriptor #1,Spelling
2017,9,x00102633,Spelling,1,2,TE,x00102633,,"[""zpxeo213""]",Descriptor #1,Spelling
2017,9,x00101470,Numeracy,1,9,MC,x00101470,,,Descriptor #1,Numbers
2017,9,x00101470,Numeracy,1,9,MC,x00101470,,,Descriptor #1,Numbers
2017,3,x00100132,Grammar and Punctuation,2,1,TE,x00100132,,,Descriptor #1,Grammar
2017,3,x00100132,Grammar and Punctuation,2,1,TE,x00100132,,,Descriptor #1,Grammar
2017,5,x00101758,Reading,2,5,MC,x00101758,,"[""avmpg140""]",Descriptor #1,Letters
2017,5,x00101758,Reading,2,5,MC,x00101758,,"[""avmpg140""]",Descriptor #1,Letters
2017,3,x00100831,Numeracy,1,11,ET,x00100831,,,Descriptor #1,Numbers
2017,3,x00100831,Numeracy,1,11,ET,x00100831,,,Descriptor #1,Numbers
2017,7,x00102540-02-AIA,Spelling,2,3,TE,x00102540-02-AIA,,"[""tfpuz487""]",Descriptor #1,Spelling
2017,7,x00102617,Spelling,1,8,MC,x00102617,,,Descriptor #1,Spelling
2017,7,x00102617,Spelling,1,8,MC,x00102617,,,Descriptor #1,Spelling
2017,3,x00102374,Spelling,1,3,IA,x00102374,,,Descriptor #1,Spelling
2017,3,x00102374,Spelling,1,3,IA,x00102374,,,Descriptor #1,Spelling
2017,9,x00101200,Numeracy,2,1,IGGM,x00101200,,,Descriptor #1,Numbers
2017,9,x00101200,Numeracy,2,1,IGGM,x00101200,,,Descriptor #1,Numbers
2017,7,x00101200,Numeracy,2,9,IGGM,x00101200,,,Descriptor #1,Numbers
2017,7,x00101200,Numeracy,2,9,IGGM,x00101200,,,Descriptor #1,Numbers
2017,5,x00100839,Numeracy,2,12,PO,x00100839,,,Descriptor #1,Numbers
2017,5,x00100839,Numeracy,2,12,PO,x00100839,,,Descriptor #1,Numbers
2017,3,x00100839,Numeracy,2,4,PO,x00100839,,,Descriptor #1,Numbers
2017,3,x00100839,Numeracy,2,4,PO,x00100839,,,Descriptor #1,Numbers
2017,7,x00101284,Numeracy,2,3,MC,x00101284,,,Descriptor #1,Numbers
2017,7,x00101284,Numeracy,2,3,MC,x00101284,,,Descriptor #1,Numbers
2017,9,x00102330,Reading,1,10,TE,x00102330,,"[""bntus968""]",Descriptor #1,Letters
2017,9,x00102330,Reading,1,10,TE,x00102330,,"[""bntus968""]",Descriptor #1,Letters
2017,7,x00101986,Reading,4,6,TE,x00101986,,"[""uqles100""]",Descriptor #1,Letters
2017,7,x00101986,Reading,4,6,TE,x00101986,,"[""uqles100""]",Descriptor #1,Letters
2017,7,x00100367,Grammar and Punctuation,1,2,MC,x00100367,,,Descriptor #1,Grammar
2017,7,x00100367,Grammar and Punctuation,1,2,MC,x00100367,,,Descriptor #1,Grammar
2017,9,x00101300,Numeracy,1,9,MC,x00101300,,,Descriptor #1,Numbers
2017,9,x00101300,Numeracy,1,9,MC,x00101300,,,Descriptor #1,Numbers
2017,7,x00101300,Numeracy,1,1,MC,x00101300,,,Descriptor #1,Numbers
2017,7,x00101300,Numeracy,1,1,MC,x00101300,,,Descriptor #1,Numbers
2017,5,x00100249,Grammar and Punctuation,2,14,TE,x00100249,,,Descriptor #1,Grammar
2017,5,x00100249,Grammar and Punctuation,2,14,TE,x00100249,,,Descriptor #1,Grammar
2017,7,x00101248,Numeracy,1,3,MC,x00101248,,,Descriptor #1,Numbers
2017,7,x00101248,Numeracy,1,3,MC,x00101248,,,Descriptor #1,Numbers
2017,7,x00101322,Numeracy,2,5,IA,x00101322,,,Descriptor #1,Numbers
2017,7,x00101322,Numeracy,2,5,IA,x00101322,,,Descriptor #1,Numbers
2017,9,x00101322,Numeracy,2,13,IA,x00101322,,,Descriptor #1,Numbers
2017,9,x00101322,Numeracy,2,13,IA,x00101322,,,Descriptor #1,Numbers
2017,9,x00100504,Grammar and Punctuation,2,9,MC,x00100504,,,Descriptor #1,Grammar
2017,9,x00100504,Grammar and Punctuation,2,9,MC,x00100504,,,Descriptor #1,Grammar
2017,3,x00102418,Spelling,1,5,MC,x00102418,,,Descriptor #1,Spelling
2017,3,x00102418,Spelling,1,5,MC,x00102418,,,Descriptor #1,Spelling
2017,7,x00102533-04-AIA,Spelling,1,5,TE,x00102533-04-AIA,,"[""qttmu434""]",Descriptor #1,Spelling
2017,5,x00100202,Grammar and Punctuation,2,19,IC,x00100202,,,Descriptor #1,Grammar
2017,5,x00100202,Grammar and Punctuation,2,19,IC,x00100202,,,Descriptor #1,Grammar
2017,9,x00102266,Reading,1,14,MC,x00102266,,"[""pktlf847""]",Descriptor #1,Letters
2017,9,x00102266,Reading,1,14,MC,x00102266,,"[""pktlf847""]",Descriptor #1,Letters
2017,3,x00101655,Reading,1,2,MC,x00101655,,"[""qyupt716""]",Descriptor #1,Letters
2017,3,x00101655,Reading,1,2,MC,x00101655,,"[""qyupt716""]",Descriptor #1,Letters
2017,3,x00100855,Numeracy,1,5,MC,x00100855,,,Descriptor #1,Numbers
2017,3,x00100855,Numeracy,1,5,MC,x00100855,,,Descriptor #1,Numbers
2017,3,x00100096,Grammar and Punctuation,2,17,TE,x00100096,,,Descriptor #1,Grammar
2017,3,x00100096,Grammar and Punctuation,2,17,TE,x00100096,,,Descriptor #1,Grammar
2017,5,x00101066,Numeracy,1,14,MC,x00101066,,,Descriptor #1,Numbers
2017,5,x00101066,Numeracy,1,14,MC,x00101066,,,Descriptor #1,Numbers
2017,7,x00101967,Reading,3,4,MC,x00101967,,"[""bopwe208""]",Descriptor #1,Letters
2017,7,x00101967,Reading,3,4,MC,x00101967,,"[""bopwe208""]",Descriptor #1,Letters
2017,9,x00101185,Numeracy,1,4,MC,x00101185,,,Descriptor #1,Numbers
2017,9,x00101185,Numeracy,1,4,MC,x00101185,,,Descriptor #1,Numbers
2017,7,x00101185,Numeracy,1,12,MC,x00101185,,,Descriptor #1,Numbers
2017,7,x00101185,Numeracy,1,12,MC,x00101185,,,Descriptor #1,Numbers
2017,9,x00101543,Numeracy,2,10,MC,x00101543,,,Descriptor #1,Numbers
2017,9,x00101543,Numeracy,2,10,MC,x00101543,,,Descriptor #1,Numbers
2017,9,x00100558,Grammar and Punctuation,2,11,MC,x00100558,,,Descriptor #1,Grammar
2017,9,x00100558,Grammar and Punctuation,2,11,MC,x00100558,,,Descriptor #1,Grammar
2017,3,x00101649,Reading,2,10,IGM,x00101649,,"[""nvoau609""]",Descriptor #1,Letters
2017,3,x00101649,Reading,2,10,IGM,x00101649,,"[""nvoau609""]",Descriptor #1,Letters
2017,7,x00101873,Reading,4,16,MC,x00101873,,"[""esawg459""]",Descriptor #1,Letters
2017,7,x00101873,Reading,4,16,MC,x00101873,,"[""esawg459""]",Descriptor #1,Letters
2017,5,x00101873,Reading,2,8,MC,x00101873,,"[""esawg459""]",Descriptor #1,Letters
2017,5,x00101873,Reading,2,8,MC,x00101873,,"[""esawg459""]",Descriptor #1,Letters
2017,7,x00101873,Reading,2,16,MC,x00101873,,"[""esawg459""]",Descriptor #1,Letters
2017,7,x00101873,Reading,2,16,MC,x00101873,,"[""esawg459""]",Descriptor #1,Letters
2017,7,x00101257,Numeracy,1,12,MC,x00101257,,,Descriptor #1,Numbers
2017,7,x00101257,Numeracy,1,12,MC,x00101257,,,Descriptor #1,Numbers
2017,7,x00100394,Grammar and Punctuation,2,3,IO,x00100394,,,Descriptor #1,Grammar
2017,7,x00100394,Grammar and Punctuation,2,3,IO,x00100394,,,Descriptor #1,Grammar
2017,3,x00101735,Reading,1,12,MC,x00101735,,"[""ylmhi988""]",Descriptor #1,Letters
2017,3,x00101735,Reading,1,12,MC,x00101735,,"[""ylmhi988""]",Descriptor #1,Letters
2017,3,x00102417,Spelling,1,4,TE,x00102417,,,Descriptor #1,Spelling
2017,3,x00102417,Spelling,1,4,TE,x00102417,,,Descriptor #1,Spelling
2017,3,x00101609,Reading,3,12,MC,x00101609,,"[""vmyjx995""]",Descriptor #1,Letters
2017,3,x00101609,Reading,3,12,MC,x00101609,,"[""vmyjx995""]",Descriptor #1,Letters
2017,5,x00101134,Numeracy,1,14,MC,x00101134,,,Descriptor #1,Numbers
2017,5,x00101134,Numeracy,1,14,MC,x00101134,,,Descriptor #1,Numbers
2017,7,x00100314,Grammar and Punctuation,1,1,IC,x00100314,,,Descriptor #1,Grammar
2017,7,x00100314,Grammar and Punctuation,1,1,IC,x00100314,,,Descriptor #1,Grammar
2017,3,x00100148,Grammar and Punctuation,2,17,MC,x00100148,,,Descriptor #1,Grammar
2017,3,x00100148,Grammar and Punctuation,2,17,MC,x00100148,,,Descriptor #1,Grammar
2017,9,x00101318,Numeracy,2,9,TE,x00101318,,,Descriptor #1,Numbers
2017,9,x00101318,Numeracy,2,9,TE,x00101318,,,Descriptor #1,Numbers
2017,7,x00101318,Numeracy,2,1,TE,x00101318,,,Descriptor #1,Numbers
2017,7,x00101318,Numeracy,2,1,TE,x00101318,,,Descriptor #1,Numbers
2017,3,x00101656,Reading,1,3,IGM,x00101656,,"[""umuua055""]",Descriptor #1,Letters
2017,3,x00101656,Reading,1,3,IGM,x00101656,,"[""umuua055""]",Descriptor #1,Letters
2017,9,x00102693,Spelling,1,8,MC,x00102693,,,Descriptor #1,Spelling
2017,9,x00102693,Spelling,1,8,MC,x00102693,,,Descriptor #1,Spelling
2017,3,x00101729,Reading,1,6,MC,x00101729,,"[""gkhzv500""]",Descriptor #1,Letters
2017,3,x00101729,Reading,1,6,MC,x00101729,,"[""gkhzv500""]",Descriptor #1,Letters
2017,3,x00100004,Grammar and Punctuation,1,3,TE,x00100004,,,Descriptor #1,Grammar
2017,3,x00100004,Grammar and Punctuation,1,3,TE,x00100004,,,Descriptor #1,Grammar
2017,7,x00102101,Reading,2,2,MC,x00102101,,"[""ppggl144""]",Descriptor #1,Letters
2017,7,x00102101,Reading,2,2,MC,x00102101,,"[""ppggl144""]",Descriptor #1,Letters
2017,9,x00102101,Reading,2,10,MC,x00102101,,"[""ppggl144""]",Descriptor #1,Letters
2017,9,x00102101,Reading,2,10,MC,x00102101,,"[""ppggl144""]",Descriptor #1,Letters
2017,3,x00100078,Grammar and Punctuation,1,25,TE,x00100078,,,Descriptor #1,Grammar
2017,3,x00100078,Grammar and Punctuation,1,25,TE,x00100078,,,Descriptor #1,Grammar
2017,7,x00100379,Grammar and Punctuation,1,14,IO,x00100379,,,Descriptor #1,Grammar
2017,7,x00100379,Grammar and Punctuation,1,14,IO,x00100379,,,Descriptor #1,Grammar
2017,9,x00102225,Reading,2,7,HS,x00102225,,"[""yyzmv628""]",Descriptor #1,Letters
2017,9,x00102225,Reading,2,7,HS,x00102225,,"[""yyzmv628""]",Descriptor #1,Letters
2017,7,x00100354,Grammar and Punctuation,2,15,MC,x00100354,,,Descriptor #1,Grammar
2017,7,x00100354,Grammar and Punctuation,2,15,MC,x00100354,,,Descriptor #1,Grammar
2017,7,x00102539,Spelling,1,6,TE,x00102539,,"[""jkuzn473""]",Descriptor #1,Spelling
2017,7,x00102539,Spelling,1,6,TE,x00102539,,"[""jkuzn473""]",Descriptor #1,Spelling
2017,9,x00101477,Numeracy,1,16,MCS,x00101477,,,Descriptor #1,Numbers
2017,9,x00101477,Numeracy,1,16,MCS,x00101477,,,Descriptor #1,Numbers
2017,9,x00100598,Grammar and Punctuation,1,25,TE,x00100598,,,Descriptor #1,Grammar
2017,9,x00100598,Grammar and Punctuation,1,25,TE,x00100598,,,Descriptor #1,Grammar
2017,7,x00102580,Spelling,2,3,TE,x00102580,,,Descriptor #1,Spelling
2017,7,x00102580,Spelling,2,3,TE,x00102580,,,Descriptor #1,Spelling
2017,9,x00102202,Reading,1,1,MC,x00102202,,"[""eajlc603""]",Descriptor #1,Letters
2017,9,x00102202,Reading,1,1,MC,x00102202,,"[""eajlc603""]",Descriptor #1,Letters
2017,7,x00102122,Reading,1,6,TE,x00102122,,"[""rpndw228""]",Descriptor #1,Letters
2017,7,x00102122,Reading,1,6,TE,x00102122,,"[""rpndw228""]",Descriptor #1,Letters
2017,7,x00100421,Grammar and Punctuation,1,4,TE,x00100421,,,Descriptor #1,Grammar
2017,7,x00100421,Grammar and Punctuation,1,4,TE,x00100421,,,Descriptor #1,Grammar
2017,3,x00102337-00-AIA,Spelling,1,1,TE,x00102337-00-AIA,,"[""dqioj450""]",Descriptor #1,Spelling
2017,5,x00101842,Reading,1,9,MC,x00101842,,"[""vqjpo018""]",Descriptor #1,Letters
2017,5,x00101842,Reading,1,9,MC,x00101842,,"[""vqjpo018""]",Descriptor #1,Letters
2017,9,x00102716,Spelling,1,9,TE,x00102716,,,Descriptor #1,Spelling
2017,9,x00102716,Spelling,1,9,TE,x00102716,,,Descriptor #1,Spelling
2017,9,x00100494,Grammar and Punctuation,1,25,IGM,x00100494,,,Descriptor #1,Grammar
2017,9,x00100494,Grammar and Punctuation,1,25,IGM,x00100494,,,Descriptor #1,Grammar
2017,5,x00100841,Numeracy,2,14,MC,x00100841,,,Descriptor #1,Numbers
2017,5,x00100841,Numeracy,2,14,MC,x00100841,,,Descriptor #1,Numbers
2017,3,x00100841,Numeracy,2,6,MC,x00100841,,,Descriptor #1,Numbers
2017,3,x00100841,Numeracy,2,6,MC,x00100841,,,Descriptor #1,Numbers
2017,5,x00100281,Grammar and Punctuation,1,20,MC,x00100281,,,Descriptor #1,Grammar
2017,5,x00100281,Grammar and Punctuation,1,20,MC,x00100281,,,Descriptor #1,Grammar
2017,7,x00100372,Grammar and Punctuation,1,7,MC,x00100372,,,Descriptor #1,Grammar
2017,7,x00100372,Grammar and Punctuation,1,7,MC,x00100372,,,Descriptor #1,Grammar
2017,9,x00101502,Numeracy,2,5,MC,x00101502,,,Descriptor #1,Numbers
2017,9,x00101502,Numeracy,2,5,MC,x00101502,,,Descriptor #1,Numbers
2017,9,x00100534,Grammar and Punctuation,1,13,MC,x00100534,,,Descriptor #1,Grammar
2017,9,x00100534,Grammar and Punctuation,1,13,MC,x00100534,,,Descriptor #1,Grammar
2017,9,x00101466,Numeracy,1,5,SL,x00101466,,,Descriptor #1,Numbers
2017,9,x00101466,Numeracy,1,5,SL,x00101466,,,Descriptor #1,Numbers
2017,7,x00102546,Spelling,2,6,TE,x00102546,,"[""srpjx189""]",Descriptor #1,Spelling
2017,7,x00102546,Spelling,2,6,TE,x00102546,,"[""srpjx189""]",Descriptor #1,Spelling
2017,9,x00102651,Spelling,1,6,IC,x00102651,,,Descriptor #1,Spelling
2017,9,x00102651,Spelling,1,6,IC,x00102651,,,Descriptor #1,Spelling
2017,3,x00101684,Reading,2,3,TE,x00101684,,"[""onnbu282""]",Descriptor #1,Letters
2017,3,x00101684,Reading,2,3,TE,x00101684,,"[""onnbu282""]",Descriptor #1,Letters
2017,5,x00101684,Reading,2,11,TE,x00101684,,"[""onnbu282""]",Descriptor #1,Letters
2017,5,x00101684,Reading,2,11,TE,x00101684,,"[""onnbu282""]",Descriptor #1,Letters
2017,5,x00101684,Reading,4,11,TE,x00101684,,"[""onnbu282""]",Descriptor #1,Letters
2017,5,x00101684,Reading,4,11,TE,x00101684,,"[""onnbu282""]",Descriptor #1,Letters
2017,5,x00101837,Reading,1,4,MC,x00101837,,"[""bjyfg515""]",Descriptor #1,Letters
2017,5,x00101837,Reading,1,4,MC,x00101837,,"[""bjyfg515""]",Descriptor #1,Letters
2017,7,x00101344,Numeracy,1,9,MC,x00101344,,,Descriptor #1,Numbers
2017,7,x00101344,Numeracy,1,9,MC,x00101344,,,Descriptor #1,Numbers
2017,5,x00100913,Numeracy,3,14,TE,x00100913,,,Descriptor #1,Numbers
2017,5,x00100913,Numeracy,3,14,TE,x00100913,,,Descriptor #1,Numbers
2017,5,x00100995,Numeracy,2,11,ET,x00100995,,,Descriptor #1,Numbers
2017,5,x00100995,Numeracy,2,11,ET,x00100995,,,Descriptor #1,Numbers
2017,7,x00100995,Numeracy,2,4,ET,x00100995,,,Descriptor #1,Numbers
2017,7,x00100995,Numeracy,2,4,ET,x00100995,,,Descriptor #1,Numbers
2017,9,x00102336,Reading,1,16,MC,x00102336,,"[""bbekf160""]",Descriptor #1,Letters
2017,9,x00102336,Reading,1,16,MC,x00102336,,"[""bbekf160""]",Descriptor #1,Letters
2017,7,x00101347,Numeracy,1,12,MC,x00101347,,,Descriptor #1,Numbers
2017,7,x00101347,Numeracy,1,12,MC,x00101347,,,Descriptor #1,Numbers
2017,7,x00102584,Spelling,2,7,IC,x00102584,,,Descriptor #1,Spelling
2017,7,x00102584,Spelling,2,7,IC,x00102584,,,Descriptor #1,Spelling
2017,5,x00101754,Reading,2,1,MC,x00101754,,"[""ajeyv415""]",Descriptor #1,Letters
2017,5,x00101754,Reading,2,1,MC,x00101754,,"[""ajeyv415""]",Descriptor #1,Letters
2017,5,x00100248,Grammar and Punctuation,2,13,MC,x00100248,,,Descriptor #1,Grammar
2017,5,x00100248,Grammar and Punctuation,2,13,MC,x00100248,,,Descriptor #1,Grammar
2017,9,x00100593,Grammar and Punctuation,1,20,MC,x00100593,,,Descriptor #1,Grammar
2017,9,x00100593,Grammar and Punctuation,1,20,MC,x00100593,,,Descriptor #1,Grammar
2017,9,x00102734,Writing,1,1,ET,x00102734,,"[""xqhob176""]",Descriptor #1,Expressive Writing
2017,9,x00102734,Writing,1,1,ET,x00102734,,"[""xqhob176""]",Descriptor #1,Expressive Writing
2017,3,x00101599,Reading,3,2,TE,x00101599,,"[""dngxn285""]",Descriptor #1,Letters
2017,3,x00101599,Reading,3,2,TE,x00101599,,"[""dngxn285""]",Descriptor #1,Letters
2017,5,x00102446,Spelling,2,4,TE,x00102446,,"[""wyltm811""]",Descriptor #1,Spelling
2017,5,x00102446,Spelling,2,4,TE,x00102446,,"[""wyltm811""]",Descriptor #1,Spelling
2017,5,x00100165,Grammar and Punctuation,1,8,MC,x00100165,,,Descriptor #1,Grammar
2017,5,x00100165,Grammar and Punctuation,1,8,MC,x00100165,,,Descriptor #1,Grammar
2017,5,x00101026,Numeracy,2,8,TE,x00101026,,,Descriptor #1,Numbers
2017,5,x00101026,Numeracy,2,8,TE,x00101026,,,Descriptor #1,Numbers
2017,3,x00102365,Spelling,2,4,TE,x00102365,,,Descriptor #1,Spelling
2017,3,x00102365,Spelling,2,4,TE,x00102365,,,Descriptor #1,Spelling
2017,3,x00102410,Spelling,2,8,MC,x00102410,,,Descriptor #1,Spelling
