School,YrLevel,Domain,REF_ID,PLATFORM_STUDENT_IDENTIFIER,TEST_ID,PATH_TAKEN_FOR_DOMAIN,PARALLEL_TEST,RAW_SCORE,SCALED_SCORE_VALUE,SCALED_SCORE_LOGIT_VALUE,SCALED_SCORE_SE,SCALED_SCORE_LOGIT_SE,STUDENT_DOMAIN_BAND,STUDENT_PROFICIENCY,PLAUSIBLE_SCALED_VALUE
21217,7,Writing,b810640f-a271-48c5-bdb5-e717bcab0bb6,R100000140S,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,1.00,625.00,22.20,20.45,19.94,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,7,Spelling,cd0d6a8d-6050-4d8d-aa4b-f2455905781f,R100000140S,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PD,SA1:SD0:PD0,17.00,577.00,18.46,20.37,20.98,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,7,GrammarAndPunctuation,80266175-cd5c-4bed-9bcf-2e6688020c16,R100000140S,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,G,G0,0.00,0.00,18.94,18.22,18.97,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Spelling,48edc7e4-be81-4ce7-9e3f-a3e3bea5ad5c,R100000193A,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PD,SA0:SD1:PD0,18.00,613.00,18.28,21.14,20.33,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Writing,bd6f7f10-8bf4-4f1a-9c40-1c9561554091,R100000193A,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,0.00,505.00,18.94,19.07,19.96,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,GrammarAndPunctuation,67cf6b40-4c1f-4b93-9e85-d3428c534eed,R100000193A,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GB,B0,0.00,0.00,22.18,19.08,20.80,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Reading,9bb5f0de-8584-400c-b93b-f31ebc3c0050,R100000193A,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:C:B,A2:C0:B0,31.00,601.88,21.54,20.45,20.90,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Numeracy,0de3323b-515d-43a4-a64c-756bed74bc4f,R100000207M,4276508b-d356-49fd-886a-fd42f64ce72e,A:D:C:E,A3:D1:C0:E1,34.00,581.25,22.75,18.98,21.45,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Writing,a8f729be-1983-496b-9040-c486823dcadd,R100000207M,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,0.00,475.00,18.05,21.16,19.80,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Spelling,258ee77d-6bf7-49da-918c-fa607dc6c133,R100000207M,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PB,SA0:SD1:PB1,17.00,577.00,22.96,18.24,20.53,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Reading,f8889eee-7051-47e0-94f9-056db8e77405,R100000207M,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:B:E,A3:B1:E1,32.00,575.00,18.71,20.49,18.66,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,GrammarAndPunctuation,096f181f-05b4-49a8-a7e1-d9769a7ec2e0,R100000207M,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GE,E1,21.00,601.00,20.59,22.96,21.22,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,Numeracy,baad2e11-77f7-4fd2-adf8-89551b23d858,R100000111P,4276508b-d356-49fd-886a-fd42f64ce72e,NC:D:E:F,NC1:D1:E0:F0,48.00,587.50,18.36,22.32,18.22,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,Writing,ed3c20d2-d5c5-4bf2-9687-adf457807d10,R100000111P,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,1.00,625.00,19.27,19.80,21.61,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,Spelling,d15523e4-cf11-4621-95ff-9db7c1f0af67,R100000111P,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PB,SA1:SD1:PB0,18.00,583.00,18.31,18.97,20.87,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,Reading,b8dbee0f-3eca-4808-bc9f-f952f41b7c07,R100000111P,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:B:E,A0:B1:E0,35.00,584.38,20.67,20.75,22.36,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,7,GrammarAndPunctuation,c81defb6-d42b-4d47-9292-abb5a6a57b3f,R100000111P,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GE,E1,14.00,559.00,22.12,22.57,22.56,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Numeracy,917a47f2-bc9c-4038-83f5-7319b790b585,R100000198R,4276508b-d356-49fd-886a-fd42f64ce72e,NC:D:C:F,NC0:D1:C0:F0,52.00,596.88,19.07,18.98,22.39,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Writing,4f724d4e-4ad7-4feb-904f-9a037bda0272,R100000198R,544131bb-26b2-488b-9baa-027acb63774f,,,0.00,475.00,19.99,22.14,22.44,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Spelling,d0a87879-afe7-493f-84f8-2cd7c1b94fa8,R100000198R,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SB:PD,SA0:SB1:PD1,18.00,583.00,19.76,20.25,19.42,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,GrammarAndPunctuation,3fb5cd0c-406e-4e24-ae5b-b1d8171e0850,R100000198R,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,G,G0,0.00,0.00,19.75,21.48,20.24,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,5,Spelling,797f14a8-0d25-4bef-b828-4918a399a194,R100000035D,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SB:PB,SA1:SB0:PB1,19.00,539.00,20.98,19.49,19.53,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,5,GrammarAndPunctuation,643582a0-8676-4e5d-8112-6f5e2b60071e,R100000035D,80c19e71-68f5-4154-b4d0-ff931766be8b,G,G0,0.00,0.00,19.90,21.32,20.71,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21213,5,Numeracy,9f0b76d0-b938-4e64-a829-6a58f7ad7425,R100000035D,e5f9101a-354f-4225-83c9-544d27694047,CA:B:F,CA1:B0:F0,33.00,535.00,20.59,18.71,22.71,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Spelling,a5ab687a-6ec0-41a7-81d8-2d02b90dbd67,R100000018R,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PD,SA0:SD1:PD1,18.00,533.00,19.17,20.55,19.52,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Writing,c638f761-cac4-4b44-856b-e5b52a744765,R100000018R,57eaa9af-3f42-4bb9-b2c0-dd01ad65534d,,,0.00,425.00,18.13,20.08,21.38,4,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,GrammarAndPunctuation,015051d4-75fd-45b4-a0d7-86df4b7ef6b9,R100000018R,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C0,19.00,539.00,18.86,21.45,20.06,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Reading,bee0b46b-c585-4619-b9b0-3483cc3fdf31,R100000018R,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:C,A1:D1:C0,35.00,541.67,19.46,19.19,20.37,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Numeracy,5add7c33-cd87-4b79-9f4c-8add22529601,R100000018R,e5f9101a-354f-4225-83c9-544d27694047,A:B:C,A3:B0:C0,31.00,528.33,18.10,18.43,20.59,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,3,GrammarAndPunctuation,cfd17d94-b7ff-475f-8bfc-0d222d6492eb,R100000106P,53cbed39-96a1-4487-b52e-d28ec27813eb,GF,F1,16.00,411.00,20.80,18.47,20.73,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,3,Reading,03792a4b-c24e-4657-b43e-7f1482add4b3,R100000106P,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:B:F,A1:B1:F0,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21216,3,Numeracy,b1c3ffa6-8eb4-47d8-93de-081038b28307,R100000106P,76ac3d80-0bee-45b1-9e17-4652106f1ece,A:B:E,A3:B0:E0,28.00,422.69,19.10,20.64,20.96,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,3,Spelling,aab1afb9-4105-4525-92e0-ff588b1e4ecc,R100000106P,89962801-3783-4217-869b-5485bf1580b1,SA:SD:PB,SA0:SD0:PB1,19.00,429.00,20.14,19.81,18.59,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Spelling,cb1236fc-d3db-4c36-bfad-cabf6c144f1f,R100000234P,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SB:PB,SA0:SB1:PB0,17.00,527.00,19.88,19.77,20.76,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Writing,98d24275-2839-477d-976d-5b81bc99a024,R100000234P,5c39a5af-d944-4150-ac25-4629ee3d362b,,,0.00,425.00,20.73,22.86,21.12,4,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,GrammarAndPunctuation,adcfa996-7b3e-4e9b-945b-6f90ebc6aed9,R100000234P,80c19e71-68f5-4154-b4d0-ff931766be8b,G,G0,0.00,0.00,21.37,21.60,22.31,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Numeracy,8bc3d391-6f7c-4f5b-8c8c-f0fd931f2cf0,R100000234P,e5f9101a-354f-4225-83c9-544d27694047,CA:B:C,CA0:B1:C0,33.00,535.00,20.38,18.88,20.25,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,GrammarAndPunctuation,c791705a-8b6e-4891-841d-63d43352309d,R100000011H,80c19e71-68f5-4154-b4d0-ff931766be8b,GF,F0,15.00,515.00,20.77,21.43,20.98,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Reading,0a7e6d5f-9fc8-4c85-b8f8-ef2c6474dd26,R100000011H,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:F,A0:D0:F0,28.00,518.33,19.99,21.01,21.39,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Numeracy,669fab8a-a66f-4c91-a859-f48bbcd326b8,R100000011H,e5f9101a-354f-4225-83c9-544d27694047,CA:D:F,CA0:D1:F0,35.00,541.67,22.08,18.69,19.28,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Spelling,61c5d55a-de00-445b-9d00-46c7b8aafb80,R100000115D,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PB,SA0:SD1:PB0,18.00,533.00,19.57,20.40,22.23,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Writing,8f1f204f-9e38-4142-a134-5c6473b7cb90,R100000115D,57eaa9af-3f42-4bb9-b2c0-dd01ad65534d,,,1.00,575.00,18.15,19.80,18.97,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,GrammarAndPunctuation,626d7451-1ea6-476f-8a86-0fd7dae864c1,R100000115D,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C1,18.00,533.00,18.21,21.34,18.00,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Reading,e8379db6-3dc4-474a-82e3-f68d37976b6b,R100000115D,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:B:C,A3:B0:C0,39.00,555.00,21.25,18.53,18.55,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,5,Numeracy,c2847c2b-bc22-42dc-bc88-408f39f80dc2,R100000115D,e5f9101a-354f-4225-83c9-544d27694047,CA:B:F,CA0:B1:F0,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Numeracy,8ab54a73-75d0-4c9b-ab3f-6ba0d7cc7774,R100000185G,4276508b-d356-49fd-886a-fd42f64ce72e,A:B:E:F,A3:B1:E0:F0,34.00,581.25,21.29,20.17,18.40,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Writing,22830c62-7d7c-4ac7-9c19-d3355ffa4b97,R100000185G,544131bb-26b2-488b-9baa-027acb63774f,,,1.00,625.00,19.05,18.21,18.87,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Spelling,ce449d32-f900-400b-9fb9-ebf27e3a3b75,R100000185G,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PD,SA0:SD0:PD1,21.00,601.00,21.18,22.51,20.88,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Reading,28359616-165a-4eaa-81a3-3a0fc030a6be,R100000185G,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:B:C,A0:B0:C0,29.00,565.62,22.35,20.15,20.12,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,GrammarAndPunctuation,0df9c8a6-2fd4-4fbd-8d28-7a152e801649,R100000185G,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GC,C1,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21217,7,Numeracy,1feb439b-c686-45ed-b3d5-8309f8d08c32,R100000146M,4276508b-d356-49fd-886a-fd42f64ce72e,A:B:E:F,A1:B0:E0:F0,30.00,568.75,19.78,23.00,18.41,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,7,Writing,1f2fcb18-c789-4460-af04-ed46aa82c5c8,R100000146M,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,0.00,475.00,19.54,21.98,20.94,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,7,Spelling,d55fcb61-6d12-466e-abf5-2d2f42d390e8,R100000146M,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SD:PB,SA0:SD0:PB1,17.00,577.00,21.43,20.10,21.04,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,7,GrammarAndPunctuation,63c47dbc-01a2-4a04-9f1c-ae44bc0ca978,R100000146M,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,G,G0,0.00,0.00,21.80,21.19,22.29,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Writing,009219f3-35fe-4778-981f-5a863c63cfaf,R100000157E,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,1.00,655.00,20.08,22.26,21.17,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,GrammarAndPunctuation,846a6d13-645e-4912-a51a-fd51c3691af2,R100000157E,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GE,E0,21.00,631.00,22.26,18.19,19.08,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Reading,f765d6cb-d18a-4a9a-93dc-3869fcb5f43f,R100000157E,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:E,A3:B0:E0,29.00,595.62,20.90,20.18,21.37,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Numeracy,02fc3210-b4e4-4e45-90bf-03fee3c2d421,R100000157E,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:D:C:F,A2:D0:C0:F0,25.00,583.12,21.09,20.70,20.02,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Spelling,dbfb8a18-ee06-47ef-92e3-2e2047a546c2,R100000192P,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PB,SA0:SD0:PB1,18.00,613.00,20.83,20.11,22.84,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,GrammarAndPunctuation,2bcc06af-7827-48ff-bdfe-0c0a9ee4c4e6,R100000192P,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GF,F1,20.00,625.00,22.83,20.43,19.09,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Reading,d08f3cb6-a1ae-4baa-ba07-8d739d8f7799,R100000192P,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:D:F,A1:D0:F0,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Numeracy,6a7e3d4f-1f1d-4f35-aa5a-9d77943efd9c,R100000192P,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,CA:B:C:F,CA1:B1:C0:F0,43.00,605.78,19.83,19.71,20.98,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,Spelling,00fc3d82-01d5-4b50-bf70-038d7e1d382a,R100000080R,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PB,SA1:SD0:PB0,17.00,527.00,19.58,21.05,18.10,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,Writing,4b4ca07c-c0a7-4c5c-8d61-8574a8455d62,R100000080R,5c39a5af-d944-4150-ac25-4629ee3d362b,,,1.00,575.00,20.61,20.71,19.34,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,GrammarAndPunctuation,4955d004-8a0b-4c73-85c2-c09fc04c769d,R100000080R,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C0,20.00,545.00,21.29,21.54,20.28,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,Reading,2f197758-dd3b-444b-9a70-f0f182932fde,R100000080R,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:C,A2:D0:C0,35.00,541.67,18.04,18.96,21.13,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,Numeracy,19809aec-42a8-46dc-914d-9b9785fc11ac,R100000080R,e5f9101a-354f-4225-83c9-544d27694047,NC:D:C,NC0:D1:C0,31.00,528.33,19.11,18.74,21.49,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,9,Spelling,152eb40b-dcd7-409e-b0cc-147549aebcaa,R100000217K,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PD,SA1:SD1:PD0,15.00,595.00,18.17,21.95,18.68,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,9,Writing,ddf366f9-084e-4434-adc9-2657616c019b,R100000217K,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,1.00,655.00,19.98,19.71,18.00,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,9,GrammarAndPunctuation,a38aaf48-7519-40a7-a1cc-d066aeef3fd4,R100000217K,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GE,E1,21.00,631.00,20.84,20.22,22.66,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,9,Reading,dc88a89f-d8ae-4e78-a306-5e0f1a50c674,R100000217K,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:E,A3:B1:E0,36.00,617.50,19.28,20.22,21.23,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,9,Numeracy,926324b5-18bc-4908-9e20-6cd1fef30d1e,R100000217K,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,NC:B:C:F,NC1:B0:C0:F0,41.00,601.09,18.11,20.59,18.91,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Spelling,95283915-7d3e-4851-8dd5-233471a052d1,R100000240R,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PD,SA1:SD0:PD1,17.00,527.00,21.58,18.74,22.69,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Writing,f92a972c-6fc4-4732-824e-8e2be2728357,R100000240R,5c39a5af-d944-4150-ac25-4629ee3d362b,,,1.00,575.00,19.01,20.39,22.28,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,GrammarAndPunctuation,b7ef8b7b-b5a2-4180-88cd-4a1a717129b8,R100000240R,80c19e71-68f5-4154-b4d0-ff931766be8b,GF,F0,18.00,533.00,22.28,19.45,21.74,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Reading,bef98601-88ab-470c-a905-beb6255c844a,R100000240R,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:F,A1:D0:F0,34.00,538.33,19.98,19.40,22.47,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Numeracy,809400f8-b69a-45c1-a345-8465fc25f0a4,R100000240R,e5f9101a-354f-4225-83c9-544d27694047,A:B:E,A2:B0:E0,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21215,3,GrammarAndPunctuation,c0925961-951e-45eb-875b-fcde957488e5,R100000087H,53cbed39-96a1-4487-b52e-d28ec27813eb,GF,F0,14.00,399.00,21.98,18.73,21.83,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,3,Reading,851e8bac-5431-45ab-875f-28985705a206,R100000087H,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:D:F,A2:D0:F0,26.00,415.00,18.16,20.48,20.07,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,3,Spelling,fc61adce-2e68-4879-99f9-9beea6582f00,R100000087H,89962801-3783-4217-869b-5485bf1580b1,SA:SD:PD,SA1:SD0:PD0,17.00,417.00,20.27,20.95,20.82,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,GrammarAndPunctuation,4031fd57-1b73-4405-965b-ae4e02b6f5c7,R100000125P,53cbed39-96a1-4487-b52e-d28ec27813eb,G,G0,0.00,0.00,21.96,18.32,21.26,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,Numeracy,70886346-f5cd-4e56-87fc-c4aa91ca8c5f,R100000125P,76ac3d80-0bee-45b1-9e17-4652106f1ece,CA:B:C,CA1:B1:C0,28.00,422.69,19.43,22.88,21.32,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,Spelling,21a0d907-fa6e-4bef-b398-d4e21f485a18,R100000125P,89962801-3783-4217-869b-5485bf1580b1,SA:SD:PD,SA1:SD0:PD1,17.00,417.00,19.93,19.89,19.20,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Spelling,af416be7-6abd-4a83-afcb-f975e560723c,R100000109G,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PD,SA1:SD0:PD1,16.00,601.00,21.30,18.73,21.12,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Writing,c5e4467c-6e3c-4dcd-b679-b2540f1ef1f7,R100000109G,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,0.00,505.00,18.41,22.90,21.23,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,GrammarAndPunctuation,f6892ed9-92fb-4136-a69a-fa6b4c153688,R100000109G,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GF,F1,19.00,619.00,21.13,21.09,18.00,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21216,9,Reading,de0955f9-39ca-4836-9379-841295dd0348,R100000109G,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:D:F,A0:D0:F0,,,,,,,,
21216,9,Numeracy,c87dc779-f31e-48ef-9e14-7e0af394b2b5,R100000109G,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,CA:D:E:F,CA1:D0:E0:F0,49.00,619.84,19.25,22.63,22.14,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,3,GrammarAndPunctuation,9d495d4e-38f8-4d00-9b31-d4fa749b345b,R100000227G,53cbed39-96a1-4487-b52e-d28ec27813eb,GC,C1,16.00,411.00,22.31,21.32,18.14,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,3,Reading,158630ee-87a8-47c5-a5ec-09e62c821208,R100000227G,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:B:C,A1:B0:C0,28.00,422.69,21.04,21.48,18.97,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,3,Numeracy,85712d71-9177-40ce-8236-ef56690bb523,R100000227G,76ac3d80-0bee-45b1-9e17-4652106f1ece,CA:D:E,CA0:D0:E1,25.00,411.15,18.16,18.73,21.46,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,3,Spelling,319762bb-7c72-46b2-a8e4-12ed407dc72e,R100000227G,89962801-3783-4217-869b-5485bf1580b1,SA:SB:PD,SA0:SB0:PD0,16.00,411.00,20.47,19.48,21.88,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Spelling,c8ea8e1d-81a4-4e78-afd7-26e0666055e4,R100000019K,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SB:PD,SA0:SB1:PD1,,,,,,,,
21212,5,Writing,924eb8db-9167-4f3e-8cd4-c084602866c1,R100000019K,5c39a5af-d944-4150-ac25-4629ee3d362b,,,0.00,425.00,18.92,20.90,22.79,4,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,GrammarAndPunctuation,546f7cb5-166c-4171-8ed0-e030ca1bb644,R100000019K,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C1,19.00,539.00,19.55,22.89,21.99,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Reading,a6e45fb0-6dfb-4157-8698-ab1e04db7cf7,R100000019K,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:C,A1:D0:C0,32.00,531.67,20.01,19.02,19.79,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Numeracy,3b82cc05-8e7e-4ff6-a55f-326a323d92a4,R100000019K,e5f9101a-354f-4225-83c9-544d27694047,A:D:E,A2:D1:E0,29.00,521.67,21.45,21.98,21.56,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Spelling,add395b8-b178-4a2c-acb3-0baa36705dff,R100000171G,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SB:PD,SA1:SB1:PD1,19.00,619.00,22.51,18.52,18.15,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Writing,7c706db8-a635-499b-9bd7-8f1617e75c6a,R100000171G,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,1.00,655.00,22.16,22.82,18.67,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,GrammarAndPunctuation,a225389f-a275-4c7f-ba2b-4ac45ad950c5,R100000171G,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GC,C1,16.00,601.00,22.50,22.58,20.46,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Reading,a0e526b4-f297-40b9-a9f8-deb5f86ca90c,R100000171G,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:C,A2:B1:C0,32.00,605.00,21.31,21.02,22.92,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
