School,YrLevel,Domain,REF_ID,PLATFORM_STUDENT_IDENTIFIER,SCHOOL_ACARA_ID,TEST_ID,PARTICIPATION_CODE,PARTICIPATION_TEXT,ADJUSTMENT,DEVICE,TEST_DATE,TEST_START_TIME,LAPSED_TIME_TEST
21217,9,Reading,da7a3757-e7db-4391-a7cc-115320d99327,R100000131A,21217,x001068019_Reading,E,Exempt,,,,,
21217,9,Numeracy,6389e572-2816-4e76-bc2e-750eb935bc09,R100000131A,21217,x001068022_Numeracy,P,Present,,,,,
21218,9,Spelling,eed06f85-26de-4fb7-9976-c08fb0af8c05,R100000167H,21218,x001068024_Spelling,P,Present,"[""ETC"",""AIA""]",,,,
21218,9,Writing,164c2576-8d77-476a-b6b5-c84a1f8c365c,R100000167H,21218,x001068021_Writing_alt,P,Present,"[""ETD"",""AIA""]",,,,
21218,9,GrammarAndPunctuation,2853cfc5-f316-48c6-87f6-91d47e47c4e5,R100000167H,21218,x001068023_Grammar and Punctuation,P,Present,,,,,
21218,9,Reading,b6220097-3954-4934-bacd-1104901c3f90,R100000167H,21218,x001068019_Reading,P,Present,,,,,
21218,9,Numeracy,aece3b87-096e-4fb4-a497-086bda724456,R100000167H,21218,x001068022_Numeracy,P,Present,,,,,
21218,7,Numeracy,e87b25b8-c06b-4eed-a234-4a696a215898,R100000158D,21218,x001068016_Numeracy,P,Present,"[""AIA""]",,,,
21218,7,Writing,78b2e40b-817e-4ad8-be05-0bb375f54cd0,R100000158D,21218,x001068015_Writing_alt,P,Present,,,,,
21218,7,Spelling,d5a224f9-8e2a-4d51-88e8-b7f20af1a5f1,R100000158D,21218,x001068018_Spelling,P,Present,,,,,
21218,7,Reading,4213ab1c-3d09-4ec4-939e-a939fd46ab61,R100000158D,21218,x001068013_Reading,P,Present,,,,,
21218,7,GrammarAndPunctuation,03053df8-8d06-467c-ac39-bb55ce09486b,R100000158D,21218,x001068017_Grammar and Punctuation,P,Present,"[""AIA"",""BNY""]",,,,
21217,7,Numeracy,366aaeee-3929-4286-8170-4123dbc312f2,R100000139D,21217,x001068016_Numeracy,P,Present,,,,,
21217,7,Writing,85b4bba9-1c27-4583-a3cb-6bd8064fcfa8,R100000139D,21217,x001068014_Writing,P,Present,,,,,
21217,7,Spelling,19c16444-59a6-42ea-aaac-7abc5cf6f062,R100000139D,21217,x001068018_Spelling,P,Present,,,,,
21217,7,Reading,c3149e21-6789-48d9-ba15-e07e042594f7,R100000139D,21217,x001068013_Reading,P,Present,,,,,
21217,7,GrammarAndPunctuation,5713d1e5-0e82-444f-817b-888399134a10,R100000139D,21217,x001068017_Grammar and Punctuation,P,Present,,,,,
21221,5,Spelling,b9ae45d9-322c-428b-bc93-705ae67d29bd,R100000246G,21221,x001068012_Spelling,P,Present,,,,,
21221,5,Writing,c57b6626-cf1c-4ce4-a03b-80dd6fd2170e,R100000246G,21221,x00106808_Writing,P,Present,,,,,
21221,5,GrammarAndPunctuation,514bcfd1-0458-48ce-855f-32bceebcaaae,R100000246G,21221,x001068011_Grammar and Punctuation,P,Present,,,,,
21221,5,Reading,91e22e68-9684-4b66-8268-1818bd623abb,R100000246G,21221,x00106807_Reading,P,Present,,,,,
21221,5,Numeracy,8415d56c-4018-4714-ae1e-f0996be70bc5,R100000246G,21221,x001068010_Numeracy,P,Present,"[""ETB"",""COL""]",,,,
21217,3,GrammarAndPunctuation,ca429df5-a7e3-4b7a-9349-42450167f49d,R100000143E,21217,x00106805_Grammar and Punctuation,A,Absent,,,,,
21217,3,Reading,1eefa3af-efa8-4138-93be-1dc4ef8302fe,R100000143E,21217,x00106801_Reading,P,Present,"[""AIA"",""AST""]",,,,
21217,3,Numeracy,9eb7dc8a-dbc1-473e-88a0-cede87b2bb36,R100000143E,21217,x00106804_Numeracy,P,Present,,,,,
21217,3,Spelling,92add54e-2007-4e76-a964-90b82c7cba13,R100000143E,21217,x00106806_Spelling,P,Present,,,,,
21219,7,Numeracy,9519fdba-ba02-4541-bfcc-f7c86ce15eef,R100000178S,21219,x001068016_Numeracy,P,Present,"[""CAL"",""AIA""]",,,,
21219,7,Writing,c797a96f-a210-4e29-816a-8ec4dc00b5a9,R100000178S,21219,x001068014_Writing,P,Present,,,,,
21219,7,Spelling,de91502b-89da-4fcf-9d0f-d462e8da7bbe,R100000178S,21219,x001068018_Spelling,P,Present,,,,,
21219,7,Reading,2a07777e-5a27-4e73-8b98-99d30f68260f,R100000178S,21219,x001068013_Reading,P,Present,,,,,
21219,7,GrammarAndPunctuation,4ebc1418-a367-457b-a2e8-43a0a6ce20cc,R100000178S,21219,x001068017_Grammar and Punctuation,P,Present,,,,,
21221,3,GrammarAndPunctuation,f7ca5dba-ef2f-453a-9a37-c020d8ade86f,R100000225A,21221,x00106805_Grammar and Punctuation,P,Present,,,,,
21221,3,Reading,bcbdc9b5-de54-49ad-ad37-af8b09327845,R100000225A,21221,x00106801_Reading,P,Present,,,,,
21221,3,Numeracy,aa8ed1bd-76de-4a6c-be46-c227e0bc3f24,R100000225A,21221,x00106804_Numeracy,P,Present,,,,,
21221,3,Spelling,fb99ca20-2d5f-4cde-a366-71403d21fe80,R100000225A,21221,x00106806_Spelling,P,Present,,,,,
21216,3,GrammarAndPunctuation,2abe1188-68f8-4529-a0ab-99227755a84e,R100000112A,21216,x00106805_Grammar and Punctuation,P,Present,"[""AIA"",""AIV""]",,,,
21216,3,Reading,f1118909-4ccd-40a5-80ca-65466a6b5b08,R100000112A,21216,x00106801_Reading,P,Present,,,,,
21216,3,Numeracy,05785fd9-8951-4962-b10d-a8e8656aac93,R100000112A,21216,x00106804_Numeracy,P,Present,,,,,
21216,3,Spelling,90d7c6c1-e760-4ca0-b70a-191a746a1200,R100000112A,21216,x00106806_Spelling,W,Withdrawn,,,,,
21217,7,Numeracy,1505c86d-acc3-4a9e-98c6-654fbe5db489,R100000137K,21217,x001068016_Numeracy,P,Present,,,,,
21217,7,Writing,90604639-7804-4f5f-83a8-57462a68f170,R100000137K,21217,x001068014_Writing,P,Present,,,,,
21217,7,Spelling,7cead2db-6bfe-4d83-b47e-aff76d888295,R100000137K,21217,x001068018_Spelling,P,Present,,,,,
21217,7,Reading,72f6eabe-8198-473d-9a81-9721e4707c7c,R100000137K,21217,x001068013_Reading,P,Present,,,,,
21217,7,GrammarAndPunctuation,695edb23-d417-466d-81e3-5ef7fb306af8,R100000137K,21217,x001068017_Grammar and Punctuation,P,Present,,,,,
21213,3,GrammarAndPunctuation,b1eacf26-f6a1-4a55-bcd1-8108a05b1de2,R100000026P,21213,x00106805_Grammar and Punctuation,P,Present,,,,,
21213,3,Reading,0a4c158c-49b4-4dcb-84d1-9a0bde47c8da,R100000026P,21213,x00106801_Reading,P,Present,"[""CAL"",""AIA""]",,,,
21213,3,Numeracy,d02082e8-c92f-4f1b-b07d-33c723535750,R100000026P,21213,x00106804_Numeracy,P,Present,"[""AIV"",""AST""]",,,,
21213,3,Spelling,42017b60-d847-40d6-897d-833cae9f2a28,R100000026P,21213,x00106806_Spelling,P,Present,"[""AIV"",""AIA""]",,,,
21218,9,Spelling,777c52f1-3c1e-4950-95eb-1fbea0b56af5,R100000173P,21218,x001068024_Spelling,P,Present,,,,,
21218,9,Writing,6b06a592-5b6a-4a48-b045-092ac70a6b89,R100000173P,21218,x001068020_Writing,P,Present,,,,,
21218,9,GrammarAndPunctuation,1334e4fb-e7d8-4fa0-af0b-87aad6384964,R100000173P,21218,x001068023_Grammar and Punctuation,P,Present,"[""AIA"",""COL""]",,,,
21218,9,Reading,28599480-103f-4b76-a6fc-1ca6876a6f91,R100000173P,21218,x001068019_Reading,P,Present,,,,,
21218,9,Numeracy,0cdbc12f-8cd5-420a-acf0-8431a1688e37,R100000173P,21218,x001068022_Numeracy,S,Sanctioned Abandonment,,,,,
21216,7,Numeracy,b930ffb5-aea1-49fe-a400-c21265565af4,R100000119E,21216,x001068016_Numeracy,P,Present,,,,,
21216,7,Writing,b5d1fe69-911e-4c44-ab4d-2e00a4c02e81,R100000119E,21216,x001068015_Writing_alt,P,Present,,,,,
21216,7,Spelling,b1d54f10-7e9f-4067-87e1-e775f00309f7,R100000119E,21216,x001068018_Spelling,P,Present,,,,,
21216,7,Reading,6eb22915-947e-4e0c-9ab6-ae3d7e83056b,R100000119E,21216,x001068013_Reading,P,Present,,,,,
21216,7,GrammarAndPunctuation,358cb330-ca11-41f8-9d25-f9047d0092a2,R100000119E,21216,x001068017_Grammar and Punctuation,P,Present,,,,,
21215,9,Spelling,0e983b1a-dae7-43a2-a0ac-828567aa90e6,R100000085M,21215,x001068024_Spelling,P,Present,"[""AIA"",""OFF""]",,,,
21215,9,Writing,d8ad2273-2d78-465a-b00d-d8fec0688726,R100000085M,21215,x001068020_Writing,P,Present,,,,,
21215,9,GrammarAndPunctuation,b9ae0bfa-e567-4c07-887a-c50792e3890a,R100000085M,21215,x001068023_Grammar and Punctuation,P,Present,,,,,
21215,9,Reading,3a4608d4-3802-4419-a7aa-ff3fa79f7ba3,R100000085M,21215,x001068019_Reading,P,Present,,,,,
21215,9,Numeracy,84c1f49a-7154-4f28-9175-b0776ffdf0e9,R100000085M,21215,x001068022_Numeracy,P,Present,"[""AIA""]",,,,
21213,5,Spelling,9c38ea10-6cba-4ebe-824c-747214c5da8e,R100000049H,21213,x001068012_Spelling,P,Present,,,,,
21213,5,Writing,c221f204-ea81-4e2d-986a-6e4690aa16cf,R100000049H,21213,x00106808_Writing,P,Present,,,,,
21213,5,GrammarAndPunctuation,a2bf3b3e-1e6e-4167-91c8-207553d79fad,R100000049H,21213,x001068011_Grammar and Punctuation,P,Present,,,,,
21213,5,Reading,9bc17566-5c7e-4bca-9e33-ddbba6c2de95,R100000049H,21213,x00106807_Reading,P,Present,,,,,
21213,5,Numeracy,a53a17a7-2b4c-41a9-aae5-8ecdb2b74063,R100000049H,21213,x001068010_Numeracy,E,Exempt,,,,,
21214,5,Spelling,2d522666-5b45-4b04-b8d9-7c4eb6d9159e,R100000065A,21214,x001068012_Spelling,X,No Longer Enrolled,"[""AIA""]",,,,
21214,5,Writing,158cb9da-ff2f-45eb-a76e-18b6198da662,R100000065A,21214,x00106809_Writing_alt,X,No Longer Enrolled,,,,,
21214,5,GrammarAndPunctuation,0b2fdef8-5176-4981-8d36-0c711f827c9e,R100000065A,21214,x001068011_Grammar and Punctuation,P,Present,,,,,
21214,5,Reading,cc4d1656-4ed6-48fc-aecd-c60d6ec61c7e,R100000065A,21214,x00106807_Reading,P,Present,,,,,
21214,5,Numeracy,63bdf292-7543-4b47-95f6-d5aa2279bf49,R100000065A,21214,x001068010_Numeracy,P,Present,,,,,
21218,9,Spelling,0dcd1846-964b-481a-be85-850313c27d21,R100000161K,21218,x001068024_Spelling,P,Present,,,,,
21218,9,Writing,b28d6c8c-1a28-4b4a-be69-ceae593eeffb,R100000161K,21218,x001068021_Writing_alt,P,Present,,,,,
21218,9,GrammarAndPunctuation,bd1d45e2-fd0c-4dba-ac41-ad31efb06a3e,R100000161K,21218,x001068023_Grammar and Punctuation,P,Present,"[""COL"",""EST""]",,,,
21218,9,Reading,ff586e05-7f25-4b56-b2e8-ac89185c5c0b,R100000161K,21218,x001068019_Reading,P,Present,"[""CAL"",""ETA""]",,,,
21218,9,Numeracy,d0e143d7-bcce-445c-811b-537cfd99217d,R100000161K,21218,x001068022_Numeracy,P,Present,,,,,
21220,9,Spelling,eed7084e-f5e1-43f6-b317-75c46a85a305,R100000213G,21220,x001068024_Spelling,P,Present,,,,,
21220,9,Writing,246a2ab2-388a-4c2c-aac7-69fee63e0774,R100000213G,21220,x001068021_Writing_alt,P,Present,,,,,
21220,9,GrammarAndPunctuation,ef0d2cb0-b44c-411a-bef2-d17fe459cb79,R100000213G,21220,x001068023_Grammar and Punctuation,P,Present,"[""OFF"",""AIA""]",,,,
21220,9,Reading,0d323661-50c3-45a0-b160-d3d4aec77a4c,R100000213G,21220,x001068019_Reading,P,Present,,,,,
21220,9,Numeracy,55e19b88-2da2-487c-b72b-c8940d685fe3,R100000213G,21220,x001068022_Numeracy,P,Present,,,,,
21220,9,Spelling,a48a4a2d-e4f1-4f5d-972a-30f97b94ca99,R100000204E,21220,x001068024_Spelling,P,Present,,,,,
21220,9,Writing,dc04f569-7e56-47cb-91d2-297b25fcfccb,R100000204E,21220,x001068021_Writing_alt,P,Present,"[""AIA"",""COL""]",,,,
21220,9,GrammarAndPunctuation,b02b1bf2-1814-4cec-b7ff-c2f35e266085,R100000204E,21220,x001068023_Grammar and Punctuation,P,Present,,,,,
21220,9,Reading,54fc1689-7fa8-4f1b-a64d-7a4a499e2b11,R100000204E,21220,x001068019_Reading,P,Present,,,,,
21220,9,Numeracy,4bd04c03-f4fa-4df4-9640-baa66186abbc,R100000204E,21220,x001068022_Numeracy,P,Present,,,,,
21216,5,Spelling,75d7af03-354d-4147-aee6-77ad8908968d,R100000122R,21216,x001068012_Spelling,S,Sanctioned Abandonment,,,,,
21216,5,Writing,12041c24-67aa-4d03-a297-7e97127ded4a,R100000122R,21216,x00106809_Writing_alt,P,Present,,,,,
21216,5,GrammarAndPunctuation,41b0dcbe-a173-420d-bd80-81effe21fc28,R100000122R,21216,x001068011_Grammar and Punctuation,R,Refused,,,,,
21216,5,Reading,9fddf214-635d-4444-9575-befcc117f1ca,R100000122R,21216,x00106807_Reading,P,Present,,,,,
21216,5,Numeracy,8b5a535b-5039-4574-8318-aba921a79438,R100000122R,21216,x001068010_Numeracy,P,Present,"[""ETB"",""CAL""]",,,,
21213,3,GrammarAndPunctuation,dd99de9c-c321-47f6-bc17-33e5f699716f,R100000031P,21213,x00106805_Grammar and Punctuation,P,Present,,,,,
21213,3,Reading,b2e8c323-f359-4730-8ed2-2be00c1a9b7e,R100000031P,21213,x00106801_Reading,P,Present,,,,,
21213,3,Numeracy,e349bd8d-e4b4-46f9-9005-684c80a57f72,R100000031P,21213,x00106804_Numeracy,P,Present,,,,,
21213,3,Spelling,a7c1e3fc-2a7e-482d-8d2f-667605d91bb9,R100000031P,21213,x00106806_Spelling,X,No Longer Enrolled,,,,,
21215,3,GrammarAndPunctuation,5de4cebc-b0a8-4514-b586-f9cce39cb705,R100000091G,21215,x00106805_Grammar and Punctuation,C,Cancelled,,,,,
21215,3,Reading,a2a93b5b-8d04-460a-9f6c-0de5baa5105f,R100000091G,21215,x00106801_Reading,P,Present,,,,,
21215,3,Numeracy,f0a75554-2111-45f4-a761-d58f82565a95,R100000091G,21215,x00106804_Numeracy,P,Present,,,,,
21215,3,Spelling,c21a5438-1df9-42bf-9c92-0734f535e5d0,R100000091G,21215,x00106806_Spelling,P,Present,"[""AIA"",""AST""]",,,,
21220,7,Numeracy,597213c6-3932-496d-aa4e-60c6d3d81085,R100000212M,21220,x001068016_Numeracy,P,Present,,,,,
21220,7,Writing,20dfa411-147b-4f1c-a450-35a2e8c192d0,R100000212M,21220,x001068014_Writing,P,Present,"[""AIA""]",,,,
21220,7,Spelling,84303103-c380-4238-aafd-15a1f4516b8a,R100000212M,21220,x001068018_Spelling,P,Present,,,,,
21220,7,Reading,afda32c5-0819-4cfc-9e8a-312cfc6c1b3d,R100000212M,21220,x001068013_Reading,P,Present,,,,,
21220,7,GrammarAndPunctuation,cd9ad084-9400-45a9-aad9-1489ccc19a7d,R100000212M,21220,x001068017_Grammar and Punctuation,P,Present,,,,,
21215,9,Spelling,8de67c6d-b3a0-4754-a7d9-1876dc0a9630,R100000095K,21215,x001068024_Spelling,R,Refused,,,,,
21215,9,Writing,f869b064-f9a5-4847-973c-44c28e25a0af,R100000095K,21215,x001068020_Writing,P,Present,,,,,
21215,9,GrammarAndPunctuation,9e86735f-49d8-49fe-88e0-c690dccb7fc3,R100000095K,21215,x001068023_Grammar and Punctuation,P,Present,,,,,
21215,9,Reading,75248f3c-0d2b-4aba-8d89-7cdb9e9289ce,R100000095K,21215,x001068019_Reading,P,Present,,,,,
21215,9,Numeracy,c65129c1-00c2-401a-aeec-14a00bca7288,R100000095K,21215,x001068022_Numeracy,E,Exempt,,,,,
21219,7,Numeracy,fc5945ef-7440-44b1-a6fc-983aa0e62013,R100000187P,21219,x001068016_Numeracy,P,Present,,,,,
21219,7,Writing,c6b877be-497f-4d63-b2d0-83b1b99df6c0,R100000187P,21219,x001068015_Writing_alt,A,Absent,,,,,
21219,7,Spelling,7e8efa63-09f2-4cb9-ae4f-97f91379a5c7,R100000187P,21219,x001068018_Spelling,P,Present,,,,,
21219,7,Reading,e895bb69-1316-4a84-8128-e529570893c9,R100000187P,21219,x001068013_Reading,P,Present,,,,,
21219,7,GrammarAndPunctuation,a286029f-a6c4-4e37-b481-8b2abc9e6946,R100000187P,21219,x001068017_Grammar and Punctuation,P,Present,,,,,
21214,5,Spelling,2a755949-2d7f-4f5f-ba34-3bedd40540bb,R100000073H,21214,x001068012_Spelling,P,Present,,,,,
21214,5,Writing,f402ea70-d2ce-476c-a173-8ef97879a6bf,R100000073H,21214,x00106809_Writing_alt,P,Present,,,,,
21214,5,GrammarAndPunctuation,4791f0e3-157f-434b-b147-51e755e428ea,R100000073H,21214,x001068011_Grammar and Punctuation,P,Present,,,,,
21214,5,Reading,3e40dd78-9901-4ccc-a4ab-1dd7b8f9de6a,R100000073H,21214,x00106807_Reading,P,Present,,,,,
21214,5,Numeracy,63ad946b-4082-4a3d-8d5c-a4ed4a7bc51a,R100000073H,21214,x001068010_Numeracy,P,Present,"[""AIV"",""AIA""]",,,,
21213,3,GrammarAndPunctuation,05472653-3b1c-43f4-b755-c544212d61bc,R100000045P,21213,x00106805_Grammar and Punctuation,P,Present,,,,,
21213,3,Reading,8e3f021f-ec38-43cb-be9e-de9119850bab,R100000045P,21213,x00106801_Reading,P,Present,,,,,
21213,3,Numeracy,54abf454-fe47-4224-8687-6b8265859c01,R100000045P,21213,x00106804_Numeracy,P,Present,,,,,
21213,3,Spelling,adbe78af-6629-4eb2-b16d-f68db34c87ae,R100000045P,21213,x00106806_Spelling,P,Present,,,,,
21212,5,Spelling,8b049ae7-1a7a-4b42-9b35-7580227c6920,R100000014M,21212,x001068012_Spelling,P,Present,,,,,
21212,5,Writing,86517df2-2ad6-43d1-898b-f4ee7261b49f,R100000014M,21212,x00106808_Writing,S,Sanctioned Abandonment,,,,,
21212,5,GrammarAndPunctuation,8e55cc9a-fc32-440e-905b-cc2195059b1c,R100000014M,21212,x001068011_Grammar and Punctuation,P,Present,,,,,
21212,5,Reading,e64fe749-1555-4b66-8870-27caac97e76a,R100000014M,21212,x00106807_Reading,P,Present,,,,,
21212,5,Numeracy,b1cfc9a9-6d77-48dc-bc40-79e490b79207,R100000014M,21212,x001068010_Numeracy,E,Exempt,,,,,
21221,7,Numeracy,630f6c04-3ea0-4812-a66e-e61fe2fc0cd1,R100000242E,21221,x001068016_Numeracy,P,Present,,,,,
21221,7,Writing,d4663282-45aa-49bb-91d8-9ce17775b1e3,R100000242E,21221,x001068015_Writing_alt,E,Exempt,"[""CAL"",""AIA""]",,,,
21221,7,Spelling,4906c229-8007-41cc-b691-efd4351f88a2,R100000242E,21221,x001068018_Spelling,P,Present,,,,,
21221,7,Reading,254cafc9-e958-4b30-ad13-4ac7ec328ca3,R100000242E,21221,x001068013_Reading,P,Present,,,,,
21221,7,GrammarAndPunctuation,381993ff-fc0d-4d65-ad21-e1aede904412,R100000242E,21221,x001068017_Grammar and Punctuation,A,Absent,,,,,
21221,3,GrammarAndPunctuation,8f427c90-717c-45a0-b1fa-eaa63ef6878f,R100000239S,21221,x00106805_Grammar and Punctuation,P,Present,,,,,
21221,3,Reading,b47512b8-1bc0-4f43-8851-eea422566c5b,R100000239S,21221,x00106801_Reading,P,Present,,,,,
21221,3,Numeracy,d3c52f77-d6b1-4666-abf9-6d5926fd7386,R100000239S,21221,x00106804_Numeracy,P,Present,"[""AIA"",""ETC""]",,,,
21221,3,Spelling,0c131f3b-9c83-4649-8809-025a14bee613,R100000239S,21221,x00106806_Spelling,P,Present,,,,,
21214,3,GrammarAndPunctuation,f0d32325-5e5e-4fa6-910d-2a7cfc26d15b,R100000067G,21214,x00106805_Grammar and Punctuation,P,Present,,,,,
21214,3,Reading,dfcbd7bb-78a7-4491-a531-0f2d47514b46,R100000067G,21214,x00106801_Reading,P,Present,,,,,
21214,3,Numeracy,b5b1a3b1-8198-4b4e-88d0-4bb8cbe884c4,R100000067G,21214,x00106804_Numeracy,P,Present,,,,,
21214,3,Spelling,c512bba4-01f3-43f1-850f-64a368e5d18f,R100000067G,21214,x00106806_Spelling,W,Withdrawn,,,,,
21215,5,Spelling,82d27c9b-2d3e-4129-a681-147bb1a64ab3,R100000082E,21215,x001068012_Spelling,P,Present,,,,,
21215,5,Writing,90dad61a-8145-4e1e-8761-df0352347880,R100000082E,21215,x00106808_Writing,R,Refused,,,,,
21215,5,GrammarAndPunctuation,492f2e55-2586-42d1-83e5-9545b24bb40a,R100000082E,21215,x001068011_Grammar and Punctuation,P,Present,,,,,
21215,5,Reading,42f11047-c29f-4e54-91c3-50fa69d551ee,R100000082E,21215,x00106807_Reading,P,Present,,,,,
21215,5,Numeracy,c4e795fd-da31-47e1-8cc9-f6bd73b42113,R100000082E,21215,x001068010_Numeracy,P,Present,,,,,
21220,7,Numeracy,e59594f3-dd24-496b-955c-a337bf969b01,R100000216R,21220,x001068016_Numeracy,P,Present,"[""RBK"",""AIA""]",,,,
21220,7,Writing,b7219a20-c79d-4ea1-8d52-0f6fad787735,R100000216R,21220,x001068014_Writing,P,Present,,,,,
21220,7,Spelling,5553f3fd-fa67-48fe-a494-ebb7f3fd66a5,R100000216R,21220,x001068018_Spelling,P,Present,,,,,
21220,7,Reading,8d5d9c69-2c81-4ecd-9935-b541fdbee902,R100000216R,21220,x001068013_Reading,P,Present,"[""AIA""]",,,,
21220,7,GrammarAndPunctuation,104a074f-af7c-4c45-a69f-ff02ab50a722,R100000216R,21220,x001068017_Grammar and Punctuation,P,Present,,,,,
21218,7,Numeracy,6122b1d7-846c-4ff2-8934-c8f8e3a7cc78,R100000169A,21218,x001068016_Numeracy,P,Present,,,,,
21218,7,Writing,e6e78e9e-604f-4fa5-b5f7-a1211219c359,R100000169A,21218,x001068015_Writing_alt,P,Present,"[""AIA""]",,,,
21218,7,Spelling,1717979c-e4a6-42bc-a110-604c59f29df5,R100000169A,21218,x001068018_Spelling,X,No Longer Enrolled,,,,,
21218,7,Reading,ffc8f0c3-689e-4603-a771-9e2349a85bd1,R100000169A,21218,x001068013_Reading,W,Withdrawn,,,,,
21218,7,GrammarAndPunctuation,72071259-53eb-47d5-a113-b7fd751fcb0c,R100000169A,21218,x001068017_Grammar and Punctuation,P,Present,,,,,
21218,9,Spelling,a83a2ad9-c620-47d9-9613-215bd783519b,R100000151M,21218,x001068024_Spelling,X,No Longer Enrolled,,,,,
21218,9,Writing,a3e0158e-5204-459b-97ff-f1f83ef561eb,R100000151M,21218,x001068021_Writing_alt,P,Present,"[""AST"",""AIA""]",,,,
21218,9,GrammarAndPunctuation,b31a13f0-a747-42ef-8ec5-b5e4bda5982e,R100000151M,21218,x001068023_Grammar and Punctuation,P,Present,,,,,
21218,9,Reading,9e98c030-ecbe-4668-a838-fee4d73f804b,R100000151M,21218,x001068019_Reading,P,Present,,,,,
21218,9,Numeracy,8e6beccd-aa31-43d9-9c18-3ab837f92a28,R100000151M,21218,x001068022_Numeracy,S,Sanctioned Abandonment,,,,,
21218,9,Spelling,8aa3a3f2-dc5a-457e-a6b0-c5071d5a3cab,R100000174A,21218,x001068024_Spelling,P,Present,,,,,
21218,9,Writing,f0bf0dc0-9f32-4a8e-8ea3-5b2ca758c0ce,R100000174A,21218,x001068020_Writing,P,Present,,,,,
21218,9,GrammarAndPunctuation,fcfc39e8-524a-44bd-863f-07be1d213d46,R100000174A,21218,x001068023_Grammar and Punctuation,P,Present,,,,,
21218,9,Reading,e5b647f5-7a42-4de8-8a57-a5398e6acaf6,R100000174A,21218,x001068019_Reading,P,Present,"[""AST"",""ETB""]",,,,
21218,9,Numeracy,e9477d05-22af-4c6b-b888-21d5875c265b,R100000174A,21218,x001068022_Numeracy,P,Present,,,,,
21212,5,Spelling,6fa78a29-00ca-4e41-a0d6-ce43f5227a3d,R100000015E,21212,x001068012_Spelling,P,Present,,,,,
21212,5,Writing,dba033b3-fd5d-4789-a921-06845f114dea,R100000015E,21212,x00106808_Writing,P,Present,"[""AST"",""AIV""]",,,,
21212,5,GrammarAndPunctuation,63a50ffe-3685-487a-a650-99b6a694b607,R100000015E,21212,x001068011_Grammar and Punctuation,P,Present,,,,,
21212,5,Reading,9d55454c-a4ba-4051-8f97-70d254a16b84,R100000015E,21212,x00106807_Reading,X,No Longer Enrolled,,,,,
21212,5,Numeracy,b1469211-9269-42de-af6e-ad7db302057e,R100000015E,21212,x001068010_Numeracy,P,Present,,,,,
21221,5,Spelling,5064bf7c-404a-455f-bcf3-3abf0378fe81,R100000243D,21221,x001068012_Spelling,P,Present,,,,,
21221,5,Writing,3f941182-af8e-4726-a32c-2c4ae7b1109c,R100000243D,21221,x00106809_Writing_alt,S,Sanctioned Abandonment,,,,,
21221,5,GrammarAndPunctuation,e0d3dc94-4b6a-4ef0-950d-881ceef432ed,R100000243D,21221,x001068011_Grammar and Punctuation,P,Present,,,,,
21221,5,Reading,84cc244a-60c3-4c07-b9c4-6a72f7de6a49,R100000243D,21221,x00106807_Reading,P,Present,,,,,
21221,5,Numeracy,2e383ceb-cc20-4d08-8f42-f78fe9314459,R100000243D,21221,x001068010_Numeracy,P,Present,,,,,
21219,9,Spelling,338fb780-43c5-42a9-bfe5-87a5e8e87b5a,R100000183S,21219,x001068024_Spelling,P,Present,,,,,
21219,9,Writing,332384a7-a2da-4117-8c82-c47ef3d44c55,R100000183S,21219,x001068020_Writing,P,Present,,,,,
21219,9,GrammarAndPunctuation,5787a245-f966-42ff-bcf1-a26c88dcd50c,R100000183S,21219,x001068023_Grammar and Punctuation,P,Present,,,,,
21219,9,Reading,5d1fa802-2589-402a-bc86-15974f1731d5,R100000183S,21219,x001068019_Reading,P,Present,"[""AIA"",""ETD""]",,,,
21219,9,Numeracy,cfd4bf7e-7769-404c-a61d-6a2108b5ed34,R100000183S,21219,x001068022_Numeracy,P,Present,,,,,
21215,7,Numeracy,09e3225d-02ae-44c4-884f-40a95905d958,R100000078D,21215,x001068016_Numeracy,P,Present,,,,,
21215,7,Writing,ddb6d40d-d80f-48d5-afdd-4c320ab4cf76,R100000078D,21215,x001068014_Writing,S,Sanctioned Abandonment,,,,,
21215,7,Spelling,dac09470-d94a-4b91-bbb4-2507f24c1545,R100000078D,21215,x001068018_Spelling,P,Present,,,,,
21215,7,Reading,a42adfca-6d16-4dde-8c9c-f49e645c589f,R100000078D,21215,x001068013_Reading,P,Present,,,,,
21215,7,GrammarAndPunctuation,9d4e3cbe-1515-4ae8-9261-35af0ddc5835,R100000078D,21215,x001068017_Grammar and Punctuation,P,Present,"[""AIA"",""LFS""]",,,,
21221,9,Spelling,a632b4b7-069f-4f76-9fbb-fbd698aeed08,R100000229P,21221,x001068024_Spelling,P,Present,,,,,
21221,9,Writing,6d07f277-9db8-4f41-8d30-bea3d779e28b,R100000229P,21221,x001068021_Writing_alt,P,Present,,,,,
21221,9,GrammarAndPunctuation,0c1ff556-01de-4dd0-aaab-6babb2acc9d1,R100000229P,21221,x001068023_Grammar and Punctuation,P,Present,,,,,
21221,9,Reading,9045c089-f4ec-4ccf-a804-baf2f6ef2a0f,R100000229P,21221,x001068019_Reading,P,Present,,,,,
21221,9,Numeracy,84c28bbf-0459-42ae-95c2-1a2cca975527,R100000229P,21221,x001068022_Numeracy,P,Present,,,,,
21212,5,Spelling,82151f89-baf4-42b8-885f-eb830c4f7a68,R100000001E,21212,x001068012_Spelling,P,Present,,,,,
